date,year,month,day,tavg,tmin,tmax,wdir,wspd,humidity,uvindex,sunrise,sunset,durationday,season,wdirn
2021-05-24,2021,05,24,9.8,6.6,13.4,SW,13.5,83.17,4,04:56:43,20:58:55,962,spring,226.0
2021-05-25,2021,05,25,10.5,6.4,14.6,West,18.5,74.67,2,04:55:36,21:00:13,964,spring,266.0
2021-05-26,2021,05,26,11.0,5.4,16.1,NW,12.2,72.94,5,04:54:31,21:01:29,966,spring,310.0
2021-05-27,2021,05,27,14.1,5.9,19.5,WNW,6.5,67.13,7,04:53:29,21:02:43,969,spring,283.0
2021-05-28,2021,05,28,14.8,9.6,19.0,SE,6.8,70.06,7,04:52:30,21:03:56,971,spring,128.0
2021-05-29,2021,05,29,16.2,12.3,20.9,East,12.8,61.93,5,04:51:33,21:05:07,973,spring,79.0
2021-05-30,2021,05,30,13.4,8.6,21.0,East,14.8,74.63,9,04:50:39,21:06:16,975,spring,82.0
2021-05-31,2021,05,31,15.9,8.3,24.5,East,13.5,66.83,9,04:49:48,21:07:23,977,spring,92.0
2021-06-01,2021,06,01,18.8,11.2,24.9,East,16.0,55.23,9,04:48:59,21:08:29,979,spring,94.0
2021-06-02,2021,06,02,20.2,12.2,27.3,East,13.3,53.47,8,04:48:14,21:09:32,981,spring,95.0
2021-06-03,2021,06,03,18.9,16.7,22.7,WSW,11.7,67.11,9,04:47:31,21:10:33,983,spring,258.0
2021-06-04,2021,06,04,14.4,12.6,15.6,NNW,8.7,82.08,1,04:46:51,21:11:31,984,spring,344.0
2021-06-05,2021,06,05,17.1,10.7,23.1,WNW,8.0,65.5,9,04:46:14,21:12:28,986,spring,302.0
2021-06-06,2021,06,06,17.5,11.6,22.7,WSW,6.7,69.4,5,04:45:40,21:13:22,987,spring,239.0
2021-06-07,2021,06,07,18.1,14.2,23.3,SSW,10.3,68.2,7,04:45:09,21:14:13,989,spring,209.0
2021-06-08,2021,06,08,18.5,11.8,24.0,WSW,8.9,64.3,8,04:44:41,21:15:03,990,spring,254.0
2021-06-09,2021,06,09,18.8,11.0,25.0,WSW,11.5,57.8,9,04:44:16,21:15:49,991,spring,246.0
2021-06-10,2021,06,10,19.2,15.5,22.9,WSW,13.0,75.2,6,04:43:54,21:16:33,992,spring,237.0
2021-06-11,2021,06,11,19.5,16.1,24.4,WSW,16.9,73.6,6,04:43:35,21:17:15,993,spring,255.0
2021-06-12,2021,06,12,18.7,13.5,23.0,NW,11.0,60.9,7,04:43:19,21:17:53,994,spring,309.0
2021-06-13,2021,06,13,20.6,12.9,27.2,West,7.6,60.2,9,04:43:06,21:18:29,995,spring,265.0
2021-06-14,2021,06,14,21.1,14.1,26.5,WNW,10.7,58.9,9,04:42:56,21:19:02,996,spring,285.0
2021-06-15,2021,06,15,20.0,14.5,25.5,ENE,12.1,57.4,8,04:42:49,21:19:33,996,spring,59.0
2021-06-16,2021,06,16,21.4,14.6,27.6,SSW,10.6,64.6,9,04:42:46,21:20:00,997,spring,210.0
2021-06-17,2021,06,17,18.9,17.0,20.7,North,10.8,87.5,3,04:42:45,21:20:25,997,spring,6.0
2021-06-18,2021,06,18,14.3,12.3,16.8,NNE,16.3,94.6,1,04:42:48,21:20:46,997,spring,24.0
2021-06-19,2021,06,19,13.6,11.9,15.6,NE,11.8,85.0,2,04:42:53,21:21:05,998,spring,40.0
2021-06-20,2021,06,20,14.7,12.9,17.3,NE,13.6,87.2,2,04:43:02,21:21:20,998,spring,53.0
2021-06-21,2021,06,21,13.0,11.7,14.2,NE,18.8,83.6,2,04:43:13,21:21:33,998,summer,50.0
2021-06-22,2021,06,22,13.8,11.2,17.9,NE,20.9,65.7,4,04:43:28,21:21:42,998,summer,35.0
2021-06-23,2021,06,23,14.5,6.3,20.6,North,7.4,60.8,9,04:43:45,21:21:48,998,summer,4.0
2021-06-24,2021,06,24,15.5,8.6,19.3,WNW,8.4,73.5,7,04:44:06,21:21:51,997,summer,289.0
2021-06-25,2021,06,25,17.2,13.6,20.8,WNW,11.8,69.6,5,04:44:29,21:21:51,997,summer,289.0
2021-06-26,2021,06,26,18.0,14.1,23.1,East,12.2,69.7,8,04:44:55,21:21:48,996,summer,84.0
2021-06-27,2021,06,27,17.2,15.3,20.2,NE,17.6,84.5,2,04:45:24,21:21:42,996,summer,55.0
2021-06-28,2021,06,28,16.5,15.1,18.8,NE,12.8,90.3,4,04:45:56,21:21:33,995,summer,37.0
2021-06-29,2021,06,29,15.6,14.5,18.1,NNE,13.4,81.8,5,04:46:31,21:21:21,994,summer,22.0
2021-06-30,2021,06,30,14.8,12.7,17.5,North,9.5,73.6,2,04:47:08,21:21:05,993,summer,355.0
2021-07-01,2021,07,01,16.6,11.1,21.1,NNW,7.4,67.2,8,04:47:48,21:20:46,992,summer,342.0
2021-07-02,2021,07,02,18.7,13.8,23.4,WSW,7.8,69.9,7,04:48:30,21:20:25,991,summer,255.0
2021-07-03,2021,07,03,18.5,16.1,22.0,SSW,11.6,78.23,3,04:49:15,21:20:00,990,summer,203.0
2021-07-04,2021,07,04,17.0,14.6,21.1,SSW,15.3,80.3,6,04:50:03,21:19:32,989,summer,202.0
2021-07-05,2021,07,05,16.5,13.8,20.5,SSW,15.4,76.3,7,04:50:53,21:19:01,988,summer,212.0
2021-07-06,2021,07,06,15.3,13.1,19.5,SW,19.7,84.5,4,04:51:45,21:18:27,986,summer,214.0
2021-07-07,2021,07,07,16.8,13.2,20.4,SW,18.4,77.36,4,04:52:40,21:17:50,985,summer,214.0
2021-07-08,2021,07,08,17.4,13.7,21.4,SW,9.5,75.47,4,04:53:36,21:17:11,983,summer,224.0
2021-07-09,2021,07,09,18.6,14.9,23.8,SW,9.5,72.1,9,04:54:35,21:16:28,981,summer,234.0
2021-07-10,2021,07,10,15.9,13.0,18.4,WSW,4.7,73.7,2,04:55:36,21:15:42,980,summer,238.0
2021-07-11,2021,07,11,16.0,10.1,22.0,SSW,7.8,78.11,6,04:56:39,21:14:54,978,summer,198.0
2021-07-12,2021,07,12,17.1,14.1,21.2,ENE,7.6,87.4,4,04:57:44,21:14:03,976,summer,71.0
2021-07-13,2021,07,13,18.3,15.0,21.6,North,11.6,77.7,8,04:58:51,21:13:09,974,summer,359.0
2021-07-14,2021,07,14,19.1,13.6,24.5,NNW,14.5,70.3,4,04:59:59,21:12:12,972,summer,334.0
2021-07-15,2021,07,15,18.1,13.9,21.4,North,12.7,71.43,5,05:01:10,21:11:13,970,summer,3.0
2021-07-16,2021,07,16,18.9,9.7,26.1,NNE,13.7,64.4,9,05:02:22,21:10:10,967,summer,23.0
2021-07-17,2021,07,17,21.8,14.2,27.7,NE,8.6,60.5,8,05:03:35,21:09:06,965,summer,34.0
2021-07-18,2021,07,18,23.5,14.8,30.4,NW,5.5,61.4,8,05:04:50,21:07:59,963,summer,324.0
2021-07-19,2021,07,19,24.2,16.9,30.2,NNW,6.9,64.1,8,05:06:07,21:06:49,960,summer,337.0
2021-07-20,2021,07,20,24.1,17.5,31.3,SE,8.6,68.8,8,05:07:25,21:05:37,958,summer,126.0
2021-07-21,2021,07,21,23.6,16.5,29.5,NE,8.4,67.7,7,05:08:44,21:04:22,955,summer,41.0
2021-07-22,2021,07,22,23.4,16.9,29.4,East,9.9,62.8,8,05:10:05,21:03:05,953,summer,99.0
2021-07-23,2021,07,23,19.6,15.8,24.2,East,18.6,71.1,8,05:11:26,21:01:46,950,summer,85.0
2021-07-24,2021,07,24,18.3,15.5,22.9,ENE,16.3,79.9,2,05:12:49,21:00:25,947,summer,73.0
2021-07-25,2021,07,25,18.4,16.7,20.6,NNE,11.4,88.0,2,05:14:13,20:59:01,944,summer,18.0
2021-07-26,2021,07,26,19.9,15.8,25.8,West,7.4,78.8,4,05:15:38,20:57:35,941,summer,259.0
2021-07-27,2021,07,27,19.0,17.3,22.2,SW,13.0,74.4,3,05:17:04,20:56:07,939,summer,227.0
2021-07-28,2021,07,28,16.8,13.7,19.1,WSW,17.0,84.5,4,05:18:31,20:54:37,936,summer,243.0
2021-07-29,2021,07,29,16.6,12.0,21.3,WSW,21.4,67.5,8,05:19:58,20:53:05,933,summer,248.0
2021-07-30,2021,07,30,16.2,13.9,18.9,SW,22.3,80.1,3,05:21:27,20:51:31,930,summer,214.0
2021-07-31,2021,07,31,16.4,13.1,19.3,West,13.2,80.7,5,05:22:56,20:49:56,927,summer,268.0
2021-08-01,2021,08,01,17.0,14.8,20.1,NW,9.5,82.9,3,05:24:26,20:48:18,923,summer,309.0
2021-08-02,2021,08,02,16.0,12.5,19.9,SE,8.5,69.2,8,05:25:56,20:46:39,920,summer,137.0
2021-08-03,2021,08,03,15.9,10.1,20.4,ESE,7.5,73.3,8,05:27:27,20:44:57,917,summer,111.0
2021-08-04,2021,08,04,16.8,10.4,22.4,ESE,6.1,71.2,5,05:28:58,20:43:14,914,summer,114.0
2021-08-05,2021,08,05,16.5,12.9,20.2,South,13.9,80.2,6,05:30:30,20:41:30,911,summer,185.0
2021-08-06,2021,08,06,17.1,14.2,21.3,SW,19.3,78.9,7,05:32:03,20:39:44,907,summer,230.0
2021-08-07,2021,08,07,15.9,13.4,19.9,SSW,14.5,83.9,5,05:33:36,20:37:56,904,summer,213.0
2021-08-08,2021,08,08,15.6,13.4,19.1,WSW,20.0,81.4,2,05:35:09,20:36:06,900,summer,238.0
2021-08-09,2021,08,09,15.7,12.4,21.6,SW,12.7,84.6,7,05:36:43,20:34:16,897,summer,223.0
2021-08-10,2021,08,10,17.5,12.9,23.1,WSW,11.7,77.0,7,05:38:17,20:32:24,894,summer,245.0
2021-08-11,2021,08,11,18.0,12.4,23.8,SW,10.9,72.0,7,05:39:51,20:30:30,890,summer,227.0
2021-08-12,2021,08,12,18.2,15.8,22.0,SW,12.7,78.5,2,05:41:25,20:28:35,887,summer,217.0
2021-08-13,2021,08,13,17.5,13.4,21.5,WSW,14.6,77.4,3,05:43:00,20:26:39,883,summer,239.0
2021-08-14,2021,08,14,19.0,14.0,24.4,SW,12.9,72.9,3,05:44:35,20:24:41,880,summer,234.0
2021-08-15,2021,08,15,17.9,13.6,23.4,SW,12.9,72.8,7,05:46:10,20:22:43,876,summer,233.0
2021-08-16,2021,08,16,15.7,12.3,18.3,WNW,17.1,70.2,3,05:47:45,20:20:43,872,summer,301.0
2021-08-17,2021,08,17,15.3,10.5,18.2,West,13.0,80.2,1,05:49:20,20:18:42,869,summer,273.0
2021-08-18,2021,08,18,18.2,15.4,22.7,West,15.9,77.9,4,05:50:55,20:16:40,865,summer,270.0
2021-08-19,2021,08,19,17.1,13.7,21.0,WSW,12.6,73.9,5,05:52:31,20:14:37,862,summer,239.0
2021-08-20,2021,08,20,17.6,13.6,21.1,WSW,9.2,79.72,3,05:54:06,20:12:33,858,summer,246.0
2021-08-21,2021,08,21,17.8,15.9,20.2,SSE,7.9,81.9,2,05:55:42,20:10:28,854,summer,165.0
2021-08-22,2021,08,22,18.1,15.0,22.2,NW,12.7,84.0,4,05:57:17,20:08:22,851,summer,308.0
2021-08-23,2021,08,23,17.6,14.8,20.8,NE,13.4,74.4,3,05:58:53,20:06:15,847,summer,38.0
2021-08-24,2021,08,24,17.4,13.0,23.1,NE,16.2,71.83,5,06:00:29,20:04:07,843,summer,56.0
2021-08-25,2021,08,25,16.9,13.2,20.8,NE,14.4,72.9,5,06:02:04,20:01:59,839,summer,41.0
2021-08-26,2021,08,26,16.9,15.7,18.3,NNE,16.9,67.8,2,06:03:40,19:59:49,836,summer,23.0
2021-08-27,2021,08,27,15.3,11.4,19.0,NNE,14.2,70.66,5,06:05:16,19:57:39,832,summer,14.0
2021-08-28,2021,08,28,15.6,10.7,20.1,NNE,13.6,75.6,4,06:06:51,19:55:28,828,summer,24.0
2021-08-29,2021,08,29,14.3,8.9,18.4,North,11.2,73.8,3,06:08:27,19:53:17,824,summer,9.0
2021-08-30,2021,08,30,15.4,13.7,16.6,NNE,17.3,78.0,1,06:10:03,19:51:05,821,summer,30.0
2021-08-31,2021,08,31,15.4,13.9,17.9,NNE,17.0,78.7,3,06:11:38,19:48:52,817,summer,32.0
2021-09-01,2021,09,01,15.8,14.0,18.1,NE,16.2,74.4,2,06:13:14,19:46:39,813,summer,36.0
2021-09-02,2021,09,02,16.8,14.8,19.7,NE,18.7,72.2,4,06:14:49,19:44:25,809,summer,48.0
2021-09-03,2021,09,03,17.5,14.3,21.3,ENE,12.9,73.2,3,06:16:25,19:42:10,805,summer,65.0
2021-09-04,2021,09,04,16.4,12.9,18.9,ENE,13.5,78.9,2,06:18:00,19:39:55,801,summer,72.0
2021-09-05,2021,09,05,18.5,11.7,26.0,East,8.8,75.4,6,06:19:36,19:37:40,798,summer,85.0
2021-09-06,2021,09,06,19.9,12.3,28.2,ENE,3.3,78.6,5,06:21:12,19:35:24,794,summer,65.0
2021-09-07,2021,09,07,21.5,13.4,30.1,ESE,8.4,69.2,6,06:22:47,19:33:08,790,summer,106.0
2021-09-08,2021,09,08,21.9,15.8,29.9,East,12.5,68.3,6,06:24:23,19:30:52,786,summer,98.0
2021-09-09,2021,09,09,18.9,16.2,22.0,SSW,10.5,85.5,4,06:25:58,19:28:35,782,summer,207.0
2021-09-10,2021,09,10,18.4,16.9,21.6,SW,11.8,84.2,2,06:27:34,19:26:18,778,summer,218.0
2021-09-11,2021,09,11,18.6,14.8,23.1,WSW,14.0,74.6,5,06:29:09,19:24:00,774,summer,253.0
2021-09-12,2021,09,12,16.1,11.1,21.2,NNW,6.9,73.1,5,06:30:45,19:21:43,770,summer,329.0
2021-09-13,2021,09,13,16.8,13.3,21.1,East,14.6,74.6,4,06:32:20,19:19:25,767,summer,90.0
2021-09-14,2021,09,14,17.2,15.6,20.2,NE,9.4,91.8,1,06:33:56,19:17:07,763,summer,45.0
2021-09-15,2021,09,15,16.7,12.9,21.4,NNW,8.6,81.0,3,06:35:32,19:14:49,759,summer,341.0
2021-09-16,2021,09,16,15.7,9.6,22.7,WSW,7.0,79.8,6,06:37:08,19:12:30,755,summer,253.0
2021-09-17,2021,09,17,16.7,12.6,21.9,SSW,8.2,79.1,5,06:38:44,19:10:12,751,summer,204.0
2021-09-18,2021,09,18,17.5,10.9,24.5,SE,7.6,75.1,4,06:40:19,19:07:53,747,summer,128.0
2021-09-19,2021,09,19,16.0,13.1,18.3,NW,7.3,85.4,4,06:41:56,19:05:35,743,summer,314.0
2021-09-20,2021,09,20,15.3,11.0,19.4,North,11.9,78.7,2,06:43:32,19:03:16,739,summer,355.0
2021-09-21,2021,09,21,15.0,9.6,21.3,NW,4.4,78.81,6,06:45:08,19:00:58,735,fall,314.0
2021-09-22,2021,09,22,14.8,8.2,21.9,West,8.3,78.45,5,06:46:44,18:58:39,731,fall,263.0
2021-09-23,2021,09,23,16.0,11.5,21.3,WSW,13.0,82.68,5,06:48:21,18:56:21,728,fall,253.0
2021-09-24,2021,09,24,17.4,12.9,24.0,WSW,12.3,79.2,6,06:49:58,18:54:03,724,fall,242.0
2021-09-25,2021,09,25,16.7,13.5,18.4,SW,5.3,90.38,1,06:51:34,18:51:44,720,fall,226.0
2021-09-26,2021,09,26,16.4,11.3,22.9,SSW,9.8,84.32,2,06:53:11,18:49:26,716,fall,200.0
2021-09-27,2021,09,27,15.7,11.8,18.5,SW,21.3,73.8,4,06:54:49,18:47:09,712,fall,222.0
2021-09-28,2021,09,28,13.4,9.9,18.4,SSW,16.1,80.52,2,06:56:26,18:44:51,708,fall,193.0
2021-09-29,2021,09,29,11.2,7.7,14.5,West,16.6,74.4,5,06:58:04,18:42:34,704,fall,281.0
2021-09-30,2021,09,30,11.9,5.6,15.9,SSW,15.9,81.6,2,06:59:41,18:40:17,700,fall,211.0
2021-10-01,2021,10,01,14.6,8.5,17.5,SW,17.0,79.4,3,07:01:19,18:38:00,696,fall,236.0
2021-10-02,2021,10,02,11.1,6.5,14.6,SSE,12.4,87.1,1,07:02:58,18:35:44,692,fall,162.0
2021-10-03,2021,10,03,12.4,9.7,16.7,SW,16.0,79.2,3,07:04:36,18:33:28,688,fall,235.0
2021-10-04,2021,10,04,12.5,10.1,16.2,SSW,14.2,82.8,4,07:06:15,18:31:12,684,fall,202.0
2021-10-05,2021,10,05,12.7,10.7,14.8,WSW,22.1,80.8,3,07:07:54,18:28:57,681,fall,250.0
2021-10-06,2021,10,06,12.6,9.6,16.7,West,18.5,72.4,5,07:09:33,18:26:42,677,fall,277.0
2021-10-07,2021,10,07,15.0,11.7,17.6,SSW,7.4,89.3,2,07:11:13,18:24:28,673,fall,199.0
2021-10-08,2021,10,08,15.5,14.1,17.3,South,5.8,87.5,1,07:12:53,18:22:15,669,fall,188.0
2021-10-09,2021,10,09,11.4,6.1,18.7,NW,4.3,84.3,4,07:14:33,18:20:02,665,fall,314.0
2021-10-10,2021,10,10,12.1,7.3,17.6,NNW,7.8,83.7,1,07:16:13,18:17:49,661,fall,331.0
2021-10-11,2021,10,11,10.1,6.3,15.6,NW,8.4,78.4,4,07:17:54,18:15:38,657,fall,325.0
2021-10-12,2021,10,12,10.9,6.2,15.8,NW,9.2,86.8,3,07:19:35,18:13:26,653,fall,322.0
2021-10-13,2021,10,13,11.4,6.8,15.6,WNW,5.6,83.4,4,07:21:16,18:11:16,650,fall,301.0
2021-10-14,2021,10,14,13.0,7.6,18.3,WSW,10.9,83.3,3,07:22:58,18:09:07,646,fall,252.0
2021-10-15,2021,10,15,12.5,7.6,13.9,North,11.1,77.2,3,07:24:40,18:06:58,642,fall,8.0
2021-10-16,2021,10,16,11.0,6.2,16.7,ESE,4.5,87.7,1,07:26:22,18:04:50,638,fall,118.0
2021-10-17,2021,10,17,12.2,7.8,16.9,South,7.7,86.9,2,07:28:05,18:02:43,634,fall,181.0
2021-10-18,2021,10,18,12.3,5.6,16.8,South,10.0,93.4,2,07:29:48,18:00:37,630,fall,183.0
2021-10-19,2021,10,19,17.7,16.3,19.9,SW,21.8,86.2,4,07:31:31,17:58:31,627,fall,221.0
2021-10-20,2021,10,20,15.6,10.6,18.7,SW,19.9,83.8,3,07:33:14,17:56:27,623,fall,223.0
2021-10-21,2021,10,21,9.0,4.8,11.7,NW,19.3,74.78,3,07:34:58,17:54:24,619,fall,304.0
2021-10-22,2021,10,22,8.8,4.8,13.4,West,15.2,79.49,5,07:36:42,17:52:22,615,fall,268.0
2021-10-23,2021,10,23,11.2,9.2,13.7,SSW,8.4,75.15,2,07:38:27,17:50:21,611,fall,208.0
2021-10-24,2021,10,24,12.9,11.4,15.5,South,13.2,71.9,4,07:40:11,17:48:21,608,fall,190.0
2021-10-25,2021,10,25,12.1,9.0,16.8,SW,9.8,86.34,3,07:41:56,17:46:22,604,fall,234.0
2021-10-26,2021,10,26,12.5,6.4,17.0,SW,12.0,88.64,3,07:43:41,17:44:25,600,fall,223.0
2021-10-27,2021,10,27,15.2,14.4,16.8,SW,21.3,78.1,3,07:45:26,17:42:29,597,fall,223.0
2021-10-28,2021,10,28,13.9,12.4,15.8,South,17.8,80.5,3,07:47:12,17:40:34,593,fall,183.0
2021-10-29,2021,10,29,13.2,9.3,15.2,SSW,20.3,81.2,2,07:48:58,17:38:41,589,fall,195.0
2021-10-30,2021,10,30,11.0,8.3,14.9,SSW,14.5,83.34,2,07:50:43,17:36:49,586,fall,199.0
2021-10-31,2021,10,31,11.1,6.6,15.4,South,21.4,80.2,1,06:52:29,16:34:58,582,fall,190.0
2021-11-01,2021,11,01,9.4,2.8,13.2,WSW,18.5,74.15,3,06:54:15,16:33:09,578,fall,242.0
2021-11-02,2021,11,02,4.9,0.1,12.4,WNW,3.2,87.48,3,06:56:01,16:31:22,575,fall,302.0
2021-11-03,2021,11,03,4.9,-1.0,9.2,NW,8.3,89.05,2,06:57:48,16:29:36,571,fall,318.0
2021-11-04,2021,11,04,6.7,2.5,9.3,NNW,15.5,77.3,1,06:59:34,16:27:52,568,fall,335.0
2021-11-05,2021,11,05,5.1,-1.9,10.1,WSW,7.2,82.7,3,07:01:20,16:26:10,564,fall,256.0
2021-11-06,2021,11,06,10.7,7.2,12.6,WSW,18.8,81.76,1,07:03:06,16:24:29,561,fall,246.0
2021-11-07,2021,11,07,9.6,4.8,12.3,WNW,17.4,72.83,2,07:04:52,16:22:50,557,fall,292.0
2021-11-08,2021,11,08,7.3,0.8,11.6,SW,6.0,86.5,2,07:06:38,16:21:13,554,fall,234.0
2021-11-09,2021,11,09,12.8,10.1,15.4,SW,11.7,85.0,3,07:08:23,16:19:38,551,fall,228.0
2021-11-10,2021,11,10,12.1,10.0,13.7,SW,5.4,94.4,1,07:10:08,16:18:05,547,fall,218.0
2021-11-11,2021,11,11,11.6,8.3,14.0,SW,7.0,86.71,3,07:11:53,16:16:35,544,fall,221.0
2021-11-12,2021,11,12,11.5,6.6,15.4,SW,15.7,86.9,1,07:13:38,16:15:06,541,fall,214.0
2021-11-13,2021,11,13,11.4,9.8,12.5,NW,13.2,76.2,1,07:15:22,16:13:39,538,fall,308.0
2021-11-14,2021,11,14,11.2,9.7,12.8,NNE,11.4,83.3,1,07:17:06,16:12:15,535,fall,12.0
2021-11-15,2021,11,15,9.2,3.9,11.7,NNE,5.9,77.0,0,07:18:49,16:10:52,532,fall,16.0
2021-11-16,2021,11,16,6.8,0.6,11.3,WSW,5.0,79.7,3,07:20:32,16:09:33,529,fall,256.0
2021-11-17,2021,11,17,7.4,3.6,12.0,West,7.2,86.4,3,07:22:13,16:08:15,526,fall,276.0
2021-11-18,2021,11,18,9.4,4.1,13.9,WSW,10.3,86.7,2,07:23:55,16:07:00,523,fall,252.0
2021-11-19,2021,11,19,11.4,10.5,12.3,West,8.1,86.0,1,07:25:35,16:05:47,520,fall,267.0
2021-11-20,2021,11,20,10.0,7.9,10.7,WSW,9.5,82.9,0,07:27:14,16:04:37,517,fall,256.0
2021-11-21,2021,11,21,6.3,4.0,8.6,North,17.9,75.5,2,07:28:53,16:03:30,514,fall,357.0
2021-11-22,2021,11,22,5.5,3.5,9.5,NNE,15.6,79.9,2,07:30:30,16:02:25,511,fall,24.0
2021-11-23,2021,11,23,3.5,-0.1,9.5,NW,4.3,87.0,1,07:32:07,16:01:23,509,fall,323.0
2021-11-24,2021,11,24,5.3,2.0,7.4,WNW,4.1,87.87,1,07:33:42,16:00:24,506,fall,302.0
2021-11-25,2021,11,25,4.2,2.3,6.9,NNW,12.3,74.1,2,07:35:16,15:59:27,504,fall,329.0
2021-11-26,2021,11,26,4.9,2.3,8.7,West,21.5,78.46,1,07:36:48,15:58:33,501,fall,274.0
2021-11-27,2021,11,27,3.5,1.8,4.6,NNW,29.8,82.09,1,07:38:19,15:57:43,499,fall,336.0
2021-11-28,2021,11,28,1.0,-1.4,3.7,NW,16.1,68.79,2,07:39:49,15:56:55,497,fall,325.0
2021-11-29,2021,11,29,0.7,-2.7,3.6,West,10.1,87.59,1,07:41:17,15:56:10,494,fall,267.0
2021-11-30,2021,11,30,9.6,5.0,12.0,WSW,20.1,84.56,1,07:42:43,15:55:28,492,fall,253.0
2021-12-01,2021,12,01,8.0,2.8,10.7,WNW,22.3,79.22,2,07:44:08,15:54:49,490,fall,300.0
2021-12-02,2021,12,02,1.9,0.1,4.7,NW,15.5,71.62,2,07:45:30,15:54:14,488,fall,310.0
2021-12-03,2021,12,03,5.5,1.1,9.4,WSW,7.9,88.29,1,07:46:51,15:53:41,486,fall,243.0
2021-12-04,2021,12,04,5.9,3.5,7.7,West,17.9,82.6,1,07:48:10,15:53:12,485,fall,272.0
2021-12-05,2021,12,05,5.2,4.0,6.5,NNW,22.7,85.6,0,07:49:26,15:52:46,483,fall,327.0
2021-12-06,2021,12,06,4.2,1.5,7.5,WSW,11.9,88.51,0,07:50:40,15:52:24,481,fall,252.0
2021-12-07,2021,12,07,4.6,1.4,8.0,South,15.9,87.6,0,07:51:52,15:52:04,480,fall,189.0
2021-12-08,2021,12,08,6.4,5.1,8.0,SW,24.4,70.1,2,07:53:02,15:51:48,478,fall,236.0
2021-12-09,2021,12,09,6.2,3.3,8.7,SW,14.7,77.41,1,07:54:09,15:51:36,477,fall,225.0
2021-12-10,2021,12,10,5.7,2.1,8.2,NW,22.7,77.33,1,07:55:14,15:51:26,476,fall,305.0
2021-12-11,2021,12,11,5.2,0.6,10.6,SW,8.7,88.67,1,07:56:16,15:51:21,475,fall,231.0
2021-12-12,2021,12,12,11.9,10.5,13.5,SW,14.1,89.36,1,07:57:15,15:51:18,474,fall,222.0
2021-12-13,2021,12,13,10.6,9.6,11.8,SSW,14.5,85.82,1,07:58:12,15:51:19,473,fall,208.0
2021-12-14,2021,12,14,11.0,9.5,12.8,SW,10.3,87.41,1,07:59:05,15:51:23,472,fall,223.0
2021-12-15,2021,12,15,12.0,9.2,13.2,WSW,12.5,79.3,0,07:59:56,15:51:31,471,fall,248.0
2021-12-16,2021,12,16,10.5,9.5,11.5,NNW,4.7,72.1,0,08:00:44,15:51:42,470,fall,345.0
2021-12-17,2021,12,17,8.7,6.9,10.4,ENE,13.1,83.32,0,08:01:29,15:51:57,470,fall,69.0
2021-12-18,2021,12,18,8.0,7.2,8.6,East,15.4,92.4,0,08:02:11,15:52:15,470,fall,85.0
2021-12-19,2021,12,19,4.6,2.8,7.0,NE,8.2,96.0,1,08:02:50,15:52:36,469,fall,37.0
2021-12-20,2021,12,20,6.0,5.2,6.7,ENE,11.1,77.6,1,08:03:25,15:53:01,469,fall,64.0
2021-12-21,2021,12,21,4.2,-2.3,6.6,East,6.9,74.7,1,08:03:58,15:53:29,469,winter,86.0
2021-12-22,2021,12,22,0.7,-4.3,5.1,ESE,6.0,81.0,1,08:04:27,15:54:01,469,winter,115.0
2021-12-23,2021,12,23,7.8,4.0,11.1,SSW,11.0,90.0,1,08:04:53,15:54:35,469,winter,208.0
2021-12-24,2021,12,24,8.3,4.4,10.4,SSE,7.4,94.7,1,08:05:16,15:55:13,469,winter,159.0
2021-12-25,2021,12,25,7.1,5.6,8.5,East,19.4,93.5,0,08:05:35,15:55:54,470,winter,96.0
2021-12-26,2021,12,26,7.3,5.2,9.3,SE,9.0,97.6,0,08:05:51,15:56:39,470,winter,125.0
2021-12-27,2021,12,27,9.1,7.0,11.0,SSE,11.9,95.0,1,08:06:04,15:57:26,471,winter,149.0
2021-12-28,2021,12,28,10.1,8.9,11.2,WSW,21.5,83.6,1,08:06:13,15:58:16,472,winter,254.0
2021-12-29,2021,12,29,10.8,7.1,15.1,SW,14.7,87.6,1,08:06:19,15:59:10,472,winter,217.0
2021-12-30,2021,12,30,14.3,13.5,14.9,SW,23.7,85.6,0,08:06:21,16:00:06,473,winter,231.0
2021-12-31,2021,12,31,13.5,12.4,15.0,SW,20.2,83.7,1,08:06:20,16:01:05,474,winter,225.0
